0,1,0,0,0,0,1,NA
0,0,12,0,0,3,0,NA
0,0,0,1,0,0,0,NA
0,0,3,0,0,0,0,NA
0,0,0,0,2,0,0,NA
1,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,1
